visits,ctr,time_on_page,scroll_depth,add_to_cart_rate,conversion_rate,title_quality,description_length,keyword_score,rating,reviews,cluster_id,cluster_label
17926.0,0.058,348.44,61.29,0.0322,0.0051,3.34,689.0,2.88,1.96,47.0,0,Invisible Product
25081.0,0.0918,66.29,10.0,0.0931,0.0677,7.77,49.0,7.31,4.05,692.0,3,Low Engagement Product
10482.0,0.0591,60.27,22.24,0.0997,0.068,8.67,101.0,4.17,4.31,123.0,3,Low Engagement Product
4537.0,0.0538,55.81,18.75,0.0621,0.0265,1.76,50.0,2.53,3.17,24.0,3,Low Engagement Product
5535.0,0.1165,394.48,60.12,0.1163,0.0833,9.94,767.0,7.19,4.51,490.0,1,High Performer
24919.0,0.0889,167.91,28.28,0.0737,0.0431,5.34,352.0,4.07,3.68,449.0,3,Low Engagement Product
36975.0,0.2274875,365.04,64.96,0.0245,0.012,4.9,679.0,4.69,2.03,256.0,4,Trust Issue Product
32082.0,0.0376,134.11,22.7,0.0634,0.0239,1.6,196.0,2.88,2.85,17.0,0,Invisible Product
33428.0,0.058,212.54,40.45,0.0374,0.0165,1.91,389.0,3.58,1.41,8.0,0,Invisible Product
12429.0,0.0694,339.33,56.89,0.0283,0.0124,1.42,566.0,3.89,1.96,24.0,0,Invisible Product
25269.0,0.075,312.92,63.2,0.0739,0.0497,4.46,554.0,3.51,3.55,373.0,2,Attract but Don't Convert
22032.0,0.084,106.99,19.63,0.0728,0.0299,6.34,125.0,2.75,3.03,27.0,3,Low Engagement Product
34694.0,0.1533,74.86,23.57,0.134,0.0908,9.74,116.0,9.66,4.91,263.0,1,High Performer
11521.0,0.0176,141.87,27.75,0.064,0.033,1.52,249.0,1.99,3.43,28.0,3,Low Engagement Product
45133.0,0.0534,146.22,31.97,0.1051,0.0678,3.24,246.0,3.07,3.97,494.0,3,Low Engagement Product
7729.0,0.1131,217.94,44.74,0.0732,0.043,7.92,390.0,6.61,3.85,182.0,3,Low Engagement Product
8425.0,0.0611,80.26,16.94,0.0591,0.0313,3.41,119.0,3.42,2.31,32.0,3,Low Engagement Product
28595.0,0.1376,239.81,43.73,0.093,0.0511,9.12,464.0,8.34,4.47,177.0,1,High Performer
31850.0,0.0345,289.31,46.57,0.0903,0.0426,1.93,487.0,3.89,2.8,42.0,0,Invisible Product
29719.0,0.1081,37.66,20.27,0.1274,0.0757,7.1,74.0,4.27,4.47,237.0,3,Low Engagement Product
40561.0,0.1901,149.52,30.75,0.0238,0.0083,6.06,214.0,7.48,3.2,232.0,4,Trust Issue Product
8364.0,0.117,316.09,40.66,0.0978,0.0669,7.42,539.0,7.13,4.84,561.0,1,High Performer
12786.0,0.0429,245.76,43.33,0.001,0.001,1.03,443.0,3.33,1.23,7.0,0,Invisible Product
46584.0,0.0074,247.71,38.87,0.0699,0.0338,1.17,334.0,2.62,3.08,39.0,0,Invisible Product
24326.0,0.1478,103.68,29.55,0.1179,0.0913,8.1,147.0,7.44,4.95,971.0,1,High Performer
6821.0,0.1221,49.65,13.58,0.1107,0.0808,9.22,51.0,7.17,4.07,971.0,1,High Performer
20709.0,0.0149,81.06,20.83,0.0224,0.0131,1.96,112.0,2.69,2.51,12.0,0,Invisible Product
7473.0,0.1199,320.72,53.55,0.1046,0.0867,8.21,538.0,7.78,4.49,971.0,1,High Performer
38775.0,0.0579,163.19,29.55,0.0904,0.0495,5.56,277.0,4.76,3.8,219.0,3,Low Engagement Product
48995.0,0.2274875,478.7,73.04,0.0218,0.007,6.71,872.0,10.0,2.67,253.0,4,Trust Issue Product
29037.0,0.0448,463.46,77.42,0.0356,0.0127,3.78,921.0,3.79,1.44,7.0,0,Invisible Product
5756.0,0.0727,152.43,33.06,0.0557,0.0166,6.73,239.0,3.32,3.15,18.0,3,Low Engagement Product
9084.0,0.1138,435.24,72.28,0.0761,0.0578,7.99,771.0,3.55,4.06,355.0,2,Attract but Don't Convert
30084.0,0.0353,91.68,16.31,0.0319,0.0112,2.25,125.0,2.18,1.95,47.0,0,Invisible Product
8386.0,0.0959,298.37,48.22,0.0885,0.0519,7.35,567.0,5.0,4.21,395.0,2,Attract but Don't Convert
6001.0,0.1172,241.8,48.67,0.1226,0.071,9.38,435.0,7.51,4.3,131.0,1,High Performer
31652.0,0.1368,289.51,51.11,0.101,0.072,7.92,576.0,9.57,4.69,755.0,1,High Performer
25809.0,0.0291,462.75,79.7,0.0101,0.0049,2.7,829.0,1.27,1.21,49.0,0,Invisible Product
31155.0,0.0446,218.41,35.59,0.0796,0.0376,3.56,328.0,2.6,2.94,40.0,3,Low Engagement Product
37785.0,0.1361,219.96,40.59,0.1308,0.0915,8.25,385.0,8.01,4.83,957.0,1,High Performer
8529.0,0.0199,330.26,61.95,0.0756,0.0352,1.3,540.0,3.87,2.86,43.0,0,Invisible Product
14816.0,0.1101,283.82,37.75,0.1105,0.0642,6.5,478.0,4.8,3.61,489.0,3,Low Engagement Product
48663.0,0.001,339.37,55.05,0.0485,0.017,3.22,618.0,1.4,2.23,26.0,0,Invisible Product
11238.0,0.0902,251.4,49.11,0.0932,0.0611,5.32,389.0,6.95,4.06,307.0,3,Low Engagement Product
35398.0,0.0662,219.26,42.67,0.0351,0.0037,2.53,350.0,2.67,2.13,2.0,0,Invisible Product
23529.0,0.1267,407.77,65.43,0.1085,0.0649,7.9,708.0,5.77,3.39,374.0,2,Attract but Don't Convert
5872.0,0.1216,388.34,72.22,0.0936,0.0741,7.5,661.0,8.28,4.16,971.0,1,High Performer
48344.0,0.0197,388.22,73.1,0.0391,0.0176,2.94,726.0,1.85,2.16,32.0,0,Invisible Product
48619.0,0.2274875,58.78,10.0,0.018,0.0171,7.99,30.0,7.37,3.2,971.0,4,Trust Issue Product
35832.0,0.0926,409.86,71.59,0.0896,0.0537,3.8,837.0,1.64,3.38,335.0,2,Attract but Don't Convert
40005.0,0.0516,269.76,59.08,0.0287,0.0086,2.24,526.0,2.75,1.09,30.0,0,Invisible Product
17447.0,0.0314,259.09,40.97,0.0968,0.0586,4.55,438.0,4.17,4.49,349.0,3,Low Engagement Product
17020.0,0.1231,107.76,22.53,0.0891,0.0489,7.35,141.0,8.84,4.16,106.0,3,Low Engagement Product
31922.0,0.0272,476.0,91.88,0.0372,0.015,2.19,930.0,3.03,1.92,27.0,0,Invisible Product
46759.0,0.0596,149.43,31.22,0.0885,0.0541,8.91,254.0,2.43,4.27,337.0,3,Low Engagement Product
40208.0,0.0764,212.13,38.05,0.1038,0.057,6.11,350.0,2.79,3.38,118.0,3,Low Engagement Product
23663.0,0.0155,310.91,46.61,0.001,0.0001,1.94,562.0,2.71,1.32,20.0,0,Invisible Product
8067.0,0.2016,208.93,44.35,0.011,0.0001,2.84,367.0,3.07,2.07,28.0,4,Trust Issue Product
45283.0,0.0738,490.3,79.08,0.1021,0.0602,1.81,977.0,4.44,3.65,333.0,2,Attract but Don't Convert
11971.0,0.0406,252.51,51.24,0.0442,0.0232,3.7,431.0,3.66,3.85,354.0,0,Invisible Product
28863.0,0.0193,147.71,21.02,0.0686,0.0301,3.27,243.0,1.41,3.41,28.0,3,Low Engagement Product
12016.0,0.1592,159.46,19.62,0.1307,0.0826,9.9,172.0,9.53,4.76,435.0,1,High Performer
8834.0,0.158,173.6,34.32,0.0864,0.0613,8.69,231.0,9.67,4.28,971.0,1,High Performer
33713.0,0.2274875,88.19,26.12,0.0301,0.0106,2.15,111.0,1.1,3.46,8.0,4,Trust Issue Product
28279.0,0.0789,461.18,85.67,0.0496,0.0191,2.01,940.0,5.9,3.02,40.0,2,Attract but Don't Convert
35362.0,0.1759,253.49,36.19,0.1036,0.0746,9.18,350.0,9.83,4.27,971.0,1,High Performer
12777.0,0.0623,289.34,49.65,0.1206,0.0653,4.25,486.0,3.18,4.44,131.0,2,Attract but Don't Convert
18368.0,0.1025,458.49,70.5,0.1396,0.1134625,7.49,879.0,8.93,4.77,971.0,1,High Performer
12430.0,0.1594,377.72,68.26,0.1179,0.0911,9.44,660.0,9.72,4.84,971.0,1,High Performer
20833.0,0.117,532.91,84.82,0.073,0.0491,7.83,974.0,7.39,4.34,971.0,2,Attract but Don't Convert
38047.0,0.0271,380.89,66.97,0.0407,0.0008,1.74,728.0,2.73,2.21,21.0,0,Invisible Product
27386.0,0.0638,505.89,89.55,0.0345,0.0232,3.76,989.0,2.75,3.22,7.0,2,Attract but Don't Convert
6710.0,0.1288,331.34,57.23,0.0703,0.0403,4.17,573.0,9.79,3.16,284.0,2,Attract but Don't Convert
6530.0,0.0884,500.01,83.99,0.1127,0.0668,6.98,897.0,4.31,4.23,80.0,2,Attract but Don't Convert
40022.0,0.0074,510.92,92.05,0.0142,0.009,3.76,949.0,3.31,2.03,44.0,0,Invisible Product
13928.0,0.0927,158.62,36.11,0.0944,0.0618,6.66,247.0,5.38,4.46,184.0,3,Low Engagement Product
43013.0,0.0614,163.58,26.89,0.0709,0.0443,4.39,213.0,3.19,4.06,302.0,3,Low Engagement Product
31597.0,0.2176,301.5,57.59,0.037,0.0172,2.8,549.0,1.07,3.01,16.0,4,Trust Issue Product
39356.0,0.2274875,404.23,83.47,0.0379,0.0184,4.43,864.0,7.11,2.07,359.0,4,Trust Issue Product
36718.0,0.0269,171.69,22.27,0.0803,0.0481,2.11,262.0,1.94,3.03,484.0,3,Low Engagement Product
49941.0,0.0376,257.05,40.45,0.038,0.018,2.0,408.0,1.17,1.42,22.0,0,Invisible Product
46432.0,0.11,187.01,29.07,0.0969,0.0553,6.88,295.0,8.59,3.53,218.0,3,Low Engagement Product
26626.0,0.0582,238.92,47.65,0.1017,0.0622,3.86,469.0,5.73,3.71,233.0,3,Low Engagement Product
30258.0,0.2218,346.17,68.92,0.0274,0.0155,5.68,658.0,8.33,2.01,28.0,4,Trust Issue Product
25132.0,0.0362,330.21,62.37,0.0726,0.0396,4.85,606.0,1.57,3.98,226.0,2,Attract but Don't Convert
37946.0,0.001,300.05,61.54,0.0156,0.003,1.97,593.0,1.19,1.71,38.0,0,Invisible Product
45036.0,0.0337,266.97,47.79,0.0838,0.0379,1.5,497.0,2.23,2.27,29.0,0,Invisible Product
29894.0,0.0855,307.4,47.96,0.107,0.0555,7.29,499.0,3.53,4.1,102.0,2,Attract but Don't Convert
5548.0,0.1354,163.61,31.54,0.0591,0.0421,8.54,307.0,7.65,4.5,566.0,3,Low Engagement Product
28961.0,0.0241,382.56,62.88,0.0358,0.0084,3.2,717.0,2.77,1.91,14.0,0,Invisible Product
28241.0,0.0727,398.83,69.6,0.0799,0.0433,8.16,709.0,5.37,3.22,418.0,2,Attract but Don't Convert
9174.0,0.1782,346.31,63.02,0.1451,0.0974,9.08,697.0,9.2,4.69,971.0,1,High Performer
6506.0,0.0718,414.12,60.62,0.0705,0.0346,4.5,714.0,5.28,4.27,62.0,2,Attract but Don't Convert
31923.0,0.0716,297.15,56.16,0.1004,0.0655,4.04,559.0,3.64,4.23,489.0,2,Attract but Don't Convert
23391.0,0.1451,183.44,38.26,0.1014,0.0731,9.18,349.0,9.81,4.75,971.0,1,High Performer
41668.0,0.1313,302.25,50.61,0.0846,0.054,7.71,489.0,7.81,4.77,971.0,1,High Performer
32103.0,0.035,436.44,79.47,0.0523,0.0138,1.28,778.0,2.78,1.1,13.0,0,Invisible Product
46951.0,0.019,443.5,79.56,0.0227,0.0072,2.19,868.0,2.49,2.0,24.0,0,Invisible Product
34506.0,0.0682,298.87,51.03,0.1093,0.0724,4.18,553.0,3.46,4.15,494.0,2,Attract but Don't Convert
23412.0,0.1295,514.67,83.39,0.0689,0.0483,7.51,958.0,8.95,4.39,971.0,1,High Performer
43208.0,0.2274875,266.46,44.07,0.0128,0.0013,10.0,486.0,2.06,2.89,84.0,4,Trust Issue Product
1482.0,0.119,553.69,85.85,0.0897,0.0518,7.57,996.0,7.51,3.32,141.0,2,Attract but Don't Convert
34271.0,0.0513,266.77,38.87,0.0837,0.048,5.58,439.0,2.3,3.21,55.0,3,Low Engagement Product
41879.0,0.0619,283.45,60.75,0.1018,0.062,5.76,627.0,4.28,4.34,424.0,2,Attract but Don't Convert
3392.0,0.1444,83.97,17.9,0.1249,0.1013,8.86,141.0,7.79,4.54,971.0,1,High Performer
41879.0,0.0696,409.7,73.12,0.0899,0.0457,7.33,781.0,2.14,4.44,45.0,2,Attract but Don't Convert
33287.0,0.0448,475.59,80.98,0.0931,0.0406,2.4,910.0,3.68,3.04,15.0,2,Attract but Don't Convert
12511.0,0.0881,202.42,35.63,0.0887,0.0542,6.21,327.0,5.3,3.64,141.0,3,Low Engagement Product
37385.0,0.0646,528.2,94.85,0.0946,0.0572,3.04,951.0,5.66,3.67,139.0,2,Attract but Don't Convert
15522.0,0.04,488.69,91.16,0.0935,0.0527,2.62,943.0,2.98,4.11,176.0,2,Attract but Don't Convert
42568.0,0.1239,183.96,30.54,0.0971,0.0619,5.65,353.0,7.0,3.74,252.0,3,Low Engagement Product
32471.0,0.0238,510.02,84.79,0.0082,0.0057,3.32,973.0,1.68,1.29,48.0,0,Invisible Product
5793.0,0.035,206.2,35.63,0.0541,0.029,7.17,439.0,2.13,3.47,234.0,3,Low Engagement Product
33635.0,0.0372,216.44,35.59,0.0138,0.0013,3.64,345.0,1.2,1.05,47.0,0,Invisible Product
14918.0,0.0973,361.5,65.1,0.1022,0.0678,8.24,668.0,7.24,4.11,971.0,1,High Performer
31338.0,0.0148,425.71,80.01,0.0156,0.0092,3.77,808.0,1.12,1.3,17.0,0,Invisible Product
30974.0,0.1287,459.88,83.2,0.1059,0.0813,7.45,851.0,9.75,4.95,971.0,1,High Performer
26815.0,0.1415,443.15,80.63,0.1067,0.0746,8.75,863.0,9.39,4.7,517.0,1,High Performer
27705.0,0.1113,319.0,52.7,0.127,0.0855,7.05,592.0,8.26,4.38,923.0,1,High Performer
34417.0,0.1311,150.93,35.74,0.113,0.0877,9.95,269.0,8.74,4.39,971.0,1,High Performer
31274.0,0.0875,49.12,19.36,0.0452,0.0205,9.64,114.0,2.56,3.29,309.0,3,Low Engagement Product
10056.0,0.0464,187.37,36.15,0.0685,0.0445,4.73,315.0,1.58,3.03,100.0,3,Low Engagement Product
39008.0,0.0557,181.85,36.0,0.0538,0.024,3.55,203.0,3.89,2.72,31.0,0,Invisible Product
10937.0,0.0919,170.06,27.6,0.0864,0.051,9.06,279.0,7.98,4.09,445.0,3,Low Engagement Product
3816.0,0.1185,423.54,85.81,0.0895,0.0511,6.69,818.0,6.77,3.88,355.0,2,Attract but Don't Convert
4581.0,0.0611,374.14,73.87,0.0929,0.0464,7.4,686.0,4.63,3.21,412.0,2,Attract but Don't Convert
24382.0,0.0767,110.6,26.74,0.0772,0.0543,7.47,205.0,4.55,4.29,386.0,3,Low Engagement Product
6648.0,0.0825,232.06,45.21,0.1015,0.0686,7.93,428.0,7.21,4.46,468.0,1,High Performer
37705.0,0.1386,65.48,13.5,0.1131,0.0882,8.28,88.0,9.75,4.67,971.0,1,High Performer
7858.0,0.0596,447.4,79.51,0.091,0.0612,5.18,857.0,4.67,4.47,373.0,2,Attract but Don't Convert
43768.0,0.0426,420.12,73.83,0.0512,0.0195,2.43,792.0,3.73,2.99,45.0,0,Invisible Product
23277.0,0.2274875,366.82,58.24,0.0364,0.0189,6.41,646.0,5.78,3.46,306.0,4,Trust Issue Product
24122.0,0.1244,460.87,76.67,0.1031,0.0682,9.45,878.0,9.95,4.95,971.0,1,High Performer
40861.0,0.092,37.58,10.97,0.1169,0.0968,9.84,27.0,9.12,4.65,971.0,1,High Performer
5642.0,0.0417,133.65,32.67,0.0605,0.0237,4.49,284.0,2.65,3.17,131.0,3,Low Engagement Product
25576.0,0.0367,404.55,65.6,0.0792,0.0447,3.12,802.0,5.0,3.87,368.0,2,Attract but Don't Convert
30884.0,0.0905,283.13,55.88,0.0631,0.0368,7.3,503.0,3.38,3.86,362.0,2,Attract but Don't Convert
22840.0,0.156,442.84,69.91,0.0701,0.0391,9.39,780.0,5.87,3.2,303.0,2,Attract but Don't Convert
24917.0,0.1019,344.23,59.38,0.0942,0.059,4.23,636.0,4.48,3.97,467.0,2,Attract but Don't Convert
47696.0,0.1198,425.52,74.41,0.0481,0.0285,7.03,794.0,9.16,3.47,202.0,2,Attract but Don't Convert
16152.0,0.0224,379.12,69.06,0.1085,0.072,3.25,755.0,1.85,4.27,123.0,2,Attract but Don't Convert
35253.0,0.1024,443.09,84.42,0.0914,0.066,9.61,859.0,9.24,4.65,686.0,1,High Performer
47176.0,0.0832,229.77,39.78,0.1212,0.0685,6.54,390.0,5.67,3.88,428.0,3,Low Engagement Product
771.0,0.0263,455.05,71.24,0.084,0.0452,2.54,802.0,3.39,3.65,20.0,2,Attract but Don't Convert
263.0,0.0322,382.02,68.78,0.001,0.001,3.11,696.0,3.15,1.12,37.0,0,Invisible Product
41524.0,0.0071,78.38,21.96,0.0706,0.0309,3.16,102.0,2.14,3.22,14.0,3,Low Engagement Product
44102.0,0.2274875,448.17,88.6,0.0324,0.0212,8.27,826.0,7.88,2.79,971.0,4,Trust Issue Product
4895.0,0.1288,342.28,53.72,0.1089,0.0733,7.44,665.0,8.38,4.51,921.0,1,High Performer
10734.0,0.065,126.37,28.78,0.1277,0.083,7.88,230.0,3.23,4.44,196.0,3,Low Engagement Product
4898.0,0.1309,191.38,39.96,0.1019,0.0487,5.44,332.0,9.73,3.74,87.0,3,Low Engagement Product
22520.0,0.0511,318.4,55.29,0.052,0.0186,3.7,623.0,2.95,2.57,36.0,0,Invisible Product
29400.0,0.0969,222.0,45.51,0.0684,0.0412,3.03,356.0,8.47,4.33,79.0,3,Low Engagement Product
24445.0,0.05,303.28,47.3,0.0684,0.0336,1.17,509.0,3.43,2.3,48.0,0,Invisible Product
10849.0,0.1002,235.55,44.35,0.0881,0.0445,7.27,422.0,5.12,3.4,308.0,3,Low Engagement Product
38695.0,0.2274875,374.11,68.08,0.0175,0.0053,3.81,658.0,3.49,2.53,32.0,4,Trust Issue Product
25221.0,0.0557,164.75,21.34,0.0413,0.0133,3.18,210.0,1.45,1.93,12.0,0,Invisible Product
37587.0,0.051,383.06,64.53,0.0784,0.0356,2.05,690.0,2.7,3.37,6.0,2,Attract but Don't Convert
28511.0,0.1083,478.94,82.8,0.0792,0.0456,8.27,862.0,4.08,3.66,496.0,2,Attract but Don't Convert
33461.0,0.001,205.48,39.07,0.0674,0.0272,1.23,354.0,1.32,3.28,18.0,0,Invisible Product
21323.0,0.0879,318.51,56.62,0.041,0.027,8.53,541.0,7.11,3.13,113.0,2,Attract but Don't Convert
7494.0,0.0821,346.5,65.04,0.0658,0.0194,3.8,638.0,3.11,2.56,20.0,0,Invisible Product
14156.0,0.0329,69.06,15.84,0.0836,0.0455,5.08,106.0,1.0,3.63,354.0,3,Low Engagement Product
28480.0,0.12,342.87,65.93,0.0888,0.0416,5.58,598.0,9.74,4.34,224.0,2,Attract but Don't Convert
26135.0,0.0527,74.9,12.28,0.0663,0.0163,1.83,81.0,1.98,2.45,36.0,3,Low Engagement Product
30720.0,0.058,248.6,49.26,0.0538,0.0154,2.15,406.0,1.23,1.53,8.0,0,Invisible Product
19977.0,0.0471,97.68,24.96,0.1004,0.0276,3.22,165.0,1.53,3.38,3.0,3,Low Engagement Product
43504.0,0.09,122.35,20.68,0.0735,0.0358,7.78,172.0,5.61,4.24,127.0,3,Low Engagement Product
31011.0,0.0464,367.84,56.73,0.0758,0.0223,3.42,638.0,3.54,2.89,30.0,0,Invisible Product
32884.0,0.0541,360.58,65.72,0.0713,0.0233,2.92,679.0,3.31,1.96,6.0,0,Invisible Product
3291.0,0.1134,404.52,66.26,0.0936,0.0463,9.88,717.0,4.78,4.46,14.0,2,Attract but Don't Convert
33260.0,0.0175,245.46,41.88,0.0904,0.0361,1.52,368.0,2.73,3.04,12.0,0,Invisible Product
25100.0,0.082,454.72,78.71,0.0743,0.0521,9.03,873.0,8.98,4.03,586.0,2,Attract but Don't Convert
39140.0,0.1007,133.81,26.13,0.1093,0.0762,7.35,197.0,8.03,4.89,971.0,1,High Performer
49823.0,0.0829,519.09,85.2,0.0562,0.0412,6.7,908.0,4.92,4.12,163.0,2,Attract but Don't Convert
3731.0,0.125,434.29,78.97,0.0632,0.0429,7.98,866.0,8.72,4.4,798.0,1,High Performer
6272.0,0.1332,291.09,49.2,0.0504,0.0211,6.03,506.0,7.18,3.41,219.0,4,Trust Issue Product
42180.0,0.0925,442.36,75.54,0.1025,0.0551,5.25,797.0,4.24,3.24,297.0,2,Attract but Don't Convert
23661.0,0.1258,370.41,62.57,0.0968,0.0731,9.3,680.0,8.71,4.98,775.0,1,High Performer
24917.0,0.0844,207.75,34.64,0.0584,0.0359,7.44,266.0,2.48,3.27,312.0,3,Low Engagement Product
20381.0,0.0516,176.32,34.11,0.0932,0.0642,8.08,273.0,5.9,3.99,449.0,3,Low Engagement Product
28771.0,0.1487,316.4,55.01,0.0881,0.065,9.26,519.0,7.3,4.41,971.0,1,High Performer
25464.0,0.1269,326.67,58.26,0.1302,0.0965,9.63,560.0,8.61,4.67,971.0,1,High Performer
41774.0,0.0523,245.39,38.43,0.114,0.069,4.82,371.0,1.66,3.57,478.0,3,Low Engagement Product
27525.0,0.0309,299.02,42.48,0.001,0.001,1.11,531.0,2.93,1.53,39.0,0,Invisible Product
28702.0,0.0521,402.4,72.95,0.0463,0.0136,2.55,797.0,1.66,1.53,35.0,0,Invisible Product
23353.0,0.1362,56.93,13.75,0.0616,0.0399,9.29,32.0,9.8,4.46,971.0,1,High Performer
23572.0,0.0954,285.28,55.64,0.0548,0.028,4.02,578.0,6.52,3.62,99.0,2,Attract but Don't Convert
49330.0,0.138,108.32,20.0,0.1092,0.0636,9.61,170.0,7.81,4.29,59.0,3,Low Engagement Product
8180.0,0.0528,55.17,21.72,0.0682,0.0395,5.71,69.0,1.0,4.09,364.0,3,Low Engagement Product
7199.0,0.0312,139.24,24.71,0.0679,0.0296,1.97,234.0,2.48,2.98,7.0,3,Low Engagement Product
25531.0,0.0747,386.78,59.62,0.0744,0.0418,2.8,663.0,8.51,3.31,211.0,2,Attract but Don't Convert
31286.0,0.0312,224.99,39.04,0.0353,0.0177,2.96,391.0,1.63,3.26,451.0,0,Invisible Product
47784.0,0.2192,137.12,19.09,0.0341,0.0151,4.17,132.0,7.07,3.41,165.0,4,Trust Issue Product
30211.0,0.0472,164.21,28.76,0.0587,0.0254,1.38,271.0,3.79,2.4,25.0,0,Invisible Product
39951.0,0.0369,478.25,88.46,0.0931,0.0473,3.19,982.0,4.75,4.43,104.0,2,Attract but Don't Convert
22714.0,0.1008,198.16,39.32,0.0627,0.0377,6.74,360.0,6.51,3.28,88.0,3,Low Engagement Product
26824.0,0.1283,83.01,10.95,0.1092,0.0738,6.87,72.0,6.2,4.43,192.0,3,Low Engagement Product
42091.0,0.0495,77.55,16.37,0.052,0.0292,4.2,149.0,3.57,3.64,323.0,3,Low Engagement Product
5040.0,0.0353,450.38,82.0,0.0312,0.0223,1.96,855.0,1.58,2.39,26.0,0,Invisible Product
28858.0,0.0703,152.33,26.72,0.0981,0.071,8.44,212.0,7.13,4.23,971.0,1,High Performer
36324.0,0.0548,328.69,63.81,0.1133,0.0651,3.67,610.0,7.86,4.36,177.0,2,Attract but Don't Convert
7888.0,0.169,56.9,19.28,0.0242,0.0112,1.0,76.0,1.0,3.48,195.0,4,Trust Issue Product
28182.0,0.1107,113.09,17.81,0.1188,0.0927,7.76,116.0,7.2,4.93,971.0,1,High Performer
24134.0,0.1112,133.96,29.54,0.1078,0.0761,7.38,217.0,7.34,4.63,971.0,1,High Performer
35579.0,0.1346,342.15,67.0,0.1089,0.0649,5.34,666.0,6.76,4.36,337.0,2,Attract but Don't Convert
11380.0,0.0754,129.67,19.26,0.0731,0.0506,3.98,166.0,7.63,3.97,439.0,3,Low Engagement Product
18152.0,0.0936,404.24,58.58,0.0711,0.0379,7.62,703.0,4.63,3.24,339.0,2,Attract but Don't Convert
16631.0,0.1312,330.61,52.77,0.1014,0.0552,9.62,594.0,9.79,4.45,318.0,1,High Performer
22904.0,0.0546,316.41,60.55,0.0841,0.0479,2.42,596.0,2.89,2.43,47.0,0,Invisible Product
29003.0,0.0165,169.25,43.74,0.0058,0.0053,3.09,314.0,2.17,1.31,25.0,0,Invisible Product
44957.0,0.0245,389.93,69.18,0.0119,0.0001,2.11,742.0,3.03,1.87,44.0,0,Invisible Product
10242.0,0.062,324.79,67.57,0.128,0.0582,6.07,640.0,4.6,3.09,182.0,2,Attract but Don't Convert
49617.0,0.1058,426.65,79.61,0.0956,0.0451,5.31,813.0,6.59,3.94,147.0,2,Attract but Don't Convert
48455.0,0.1585,392.49,62.74,0.0366,0.0206,5.83,703.0,9.26,3.18,367.0,4,Trust Issue Product
9966.0,0.1322,60.23,12.15,0.1089,0.0769,8.13,31.0,8.74,4.14,971.0,1,High Performer
4631.0,0.0345,499.04,88.17,0.0675,0.0296,2.55,937.0,2.57,2.43,41.0,2,Attract but Don't Convert
45554.0,0.0737,213.65,32.29,0.0577,0.0181,3.49,352.0,3.11,1.62,13.0,0,Invisible Product
38198.0,0.0513,144.8,33.36,0.0659,0.0226,3.88,239.0,3.37,2.26,19.0,0,Invisible Product
38378.0,0.1288,223.89,48.72,0.1025,0.056,7.97,417.0,3.96,3.35,219.0,3,Low Engagement Product
28238.0,0.0603,203.65,42.94,0.0572,0.0208,1.44,361.0,3.22,2.39,41.0,0,Invisible Product
27165.0,0.015,460.99,74.76,0.0901,0.0424,3.0,817.0,2.94,3.36,44.0,2,Attract but Don't Convert
30056.0,0.1057,249.97,54.9,0.1146,0.067,7.46,531.0,4.94,3.31,313.0,2,Attract but Don't Convert
41832.0,0.1238,102.58,30.19,0.0891,0.0468,7.33,191.0,5.81,3.64,229.0,3,Low Engagement Product
39361.0,0.0677,264.03,41.6,0.0943,0.0608,7.95,487.0,2.17,3.9,199.0,3,Low Engagement Product
10859.0,0.1255,391.28,59.37,0.1009,0.0629,8.44,767.0,7.19,5.0,380.0,1,High Performer
5539.0,0.026,131.26,27.38,0.0316,0.0095,3.85,185.0,3.56,1.61,27.0,0,Invisible Product
47341.0,0.0395,358.33,64.46,0.0983,0.0616,6.69,718.0,1.24,4.37,293.0,2,Attract but Don't Convert
42633.0,0.1285,148.57,26.02,0.0932,0.0473,9.16,189.0,8.65,4.4,123.0,3,Low Engagement Product
28370.0,0.0539,360.63,57.65,0.0967,0.0492,5.16,583.0,5.64,4.47,29.0,2,Attract but Don't Convert
13379.0,0.1003,300.48,58.6,0.0998,0.057,6.1,531.0,7.13,4.15,97.0,2,Attract but Don't Convert
39379.0,0.2274875,442.62,78.85,0.0174,0.0039,8.46,850.0,7.48,3.08,971.0,4,Trust Issue Product
44351.0,0.0249,152.54,29.3,0.0272,0.0062,3.47,208.0,2.29,2.1,7.0,0,Invisible Product
23988.0,0.1019,93.84,23.44,0.1071,0.0745,8.17,139.0,9.0,4.42,971.0,1,High Performer
17730.0,0.178,74.91,23.88,0.034,0.0038,3.28,124.0,1.19,2.0,4.0,4,Trust Issue Product
35244.0,0.073,377.55,62.61,0.052,0.0194,3.3,693.0,3.2,1.47,12.0,0,Invisible Product
31282.0,0.091,411.46,77.6,0.1094,0.0732,8.77,826.0,8.02,4.17,971.0,1,High Performer
25638.0,0.0269,45.2,10.0,0.0952,0.0265,1.49,60.0,1.31,2.95,1.0,3,Low Engagement Product
11924.0,0.1748,468.68,79.48,0.0966,0.0599,10.0,908.0,9.82,4.38,335.0,1,High Performer
32225.0,0.0877,475.61,86.71,0.0954,0.0586,9.28,895.0,5.03,4.19,306.0,2,Attract but Don't Convert
7079.0,0.1089,346.21,59.05,0.1143,0.062,10.0,696.0,6.77,4.37,377.0,1,High Performer
